user_id,total_orders,avg_order_value,total_spend,total_cancellations,cancellation_rate_pct,weekend_orders,ramadan_orders,avg_delivery_duration,avg_risk_score,user_subscription,city,payment_method,churn_risk,top_cuisine
USR000906,20,121.1,2421.94,3,15.0,7,1,50.46,0.39,1,Ajman,Credit Card,0,Indian
USR000920,34,113.38,3854.82,5,14.71,9,2,38.93,0.359,0,Dubai,Apple Pay,0,Indian
USR000928,33,131.89,4352.5,1,3.03,9,0,42.95,0.382,1,Dubai,Credit Card,0,Arabic
USR000934,21,118.9,2496.87,3,14.29,7,0,41.2,0.38,0,Dubai,In-App Wallet,0,Filipino
USR000936,31,144.89,4491.74,4,12.9,12,2,40.64,0.336,1,Abu Dhabi,Apple Pay,0,Indian
USR000946,31,131.23,4068.21,6,19.35,7,2,40.9,0.35,1,Dubai,Apple Pay,0,Indian
USR000947,24,77.0,1848.07,3,12.5,4,3,50.18,0.417,0,Sharjah,In-App Wallet,0,Filipino
USR000949,31,116.18,3601.68,7,22.58,8,5,47.89,0.348,1,Dubai,Credit Card,0,Indian
USR000951,20,195.81,3916.14,0,0.0,8,5,40.76,0.388,0,Dubai,Credit Card,0,Indian
USR000955,26,129.53,3367.81,4,15.38,7,3,39.45,0.332,0,Dubai,Credit Card,0,Indian
USR000957,27,151.11,4080.0,3,11.11,4,2,43.39,0.43,1,Dubai,Credit Card,0,Arabic
USR000959,12,113.69,1364.29,1,8.33,4,1,36.52,0.404,0,Abu Dhabi,In-App Wallet,1,Indian
USR000962,41,124.87,5119.54,5,12.2,12,12,44.04,0.375,0,Dubai,Apple Pay,0,Indian
USR000967,31,124.48,3858.96,3,9.68,8,2,44.22,0.395,1,Dubai,Apple Pay,0,Arabic
USR000968,38,154.48,5870.23,2,5.26,8,1,40.85,0.373,1,Dubai,Credit Card,0,Indian
USR000972,35,121.26,4244.16,3,8.57,7,5,45.5,0.4,1,Abu Dhabi,Apple Pay,0,Indian
USR000974,21,132.72,2787.07,3,14.29,3,7,40.79,0.367,1,Dubai,Apple Pay,0,Indian
USR000983,25,98.56,2464.1,1,4.0,5,3,46.19,0.365,0,Dubai,In-App Wallet,0,Chinese
USR000984,32,98.03,3136.97,3,9.38,9,3,44.84,0.409,0,Sharjah,Apple Pay,0,Indian
USR000986,11,98.63,1084.88,1,9.09,2,2,41.96,0.374,0,Dubai,Apple Pay,1,Filipino
USR000991,25,142.89,3572.16,3,12.0,9,7,38.38,0.35,0,Dubai,Apple Pay,0,Indian
USR000992,30,155.91,4677.36,4,13.33,9,2,43.72,0.373,1,Dubai,Debit Card,0,Indian
USR000995,29,144.79,4199.05,5,17.24,13,4,45.29,0.369,1,Sharjah,Credit Card,0,Indian
USR001000,25,141.53,3538.23,3,12.0,10,2,44.47,0.359,1,Sharjah,In-App Wallet,0,Indian
USR001005,21,142.87,3000.25,2,9.52,6,2,47.06,0.355,0,Abu Dhabi,Credit Card,0,Indian
USR001013,39,131.08,5112.08,4,10.26,10,6,43.5,0.374,1,Dubai,Credit Card,0,Indian
USR001015,21,132.62,2785.03,2,9.52,4,3,34.87,0.399,1,Abu Dhabi,Credit Card,0,Chinese
USR001018,13,150.74,1959.65,1,7.69,4,2,40.02,0.367,1,Sharjah,Apple Pay,1,Indian
USR001020,24,127.55,3061.2,6,25.0,5,3,48.95,0.397,1,Dubai,In-App Wallet,0,Indian
USR001021,26,97.87,2544.65,2,7.69,3,2,47.55,0.4,0,Abu Dhabi,Credit Card,0,Arabic
USR001023,26,131.89,3429.02,1,3.85,6,1,49.25,0.383,1,Abu Dhabi,Apple Pay,0,Indian
USR001027,26,133.74,3477.21,0,0.0,11,0,45.74,0.406,0,Dubai,Credit Card,0,Indian
USR001031,15,80.35,1205.19,1,6.67,3,2,44.73,0.384,0,Sharjah,Credit Card,1,American
USR001032,23,102.93,2367.4,0,0.0,7,0,45.88,0.367,0,Sharjah,Apple Pay,0,Chinese
USR001033,34,152.33,5179.25,3,8.82,8,1,42.92,0.399,1,Sharjah,Credit Card,0,Arabic
USR001038,32,107.12,3427.95,3,9.38,12,1,41.3,0.381,1,Sharjah,Apple Pay,0,Indian
USR001039,29,105.1,3048.04,7,24.14,8,2,40.66,0.401,1,Dubai,Credit Card,0,Indian
USR001041,28,121.86,3412.11,3,10.71,7,4,44.07,0.383,1,Dubai,Apple Pay,0,Filipino
USR001043,28,113.09,3166.63,3,10.71,9,3,41.58,0.365,0,Dubai,Apple Pay,0,Indian
USR001044,17,104.27,1772.66,1,5.88,5,4,40.44,0.391,1,Sharjah,In-App Wallet,1,Indian
USR001045,33,129.61,4277.21,4,12.12,9,5,39.64,0.367,0,Dubai,Apple Pay,0,Pakistani
USR001046,35,116.68,4083.84,4,11.43,8,3,39.81,0.391,0,Abu Dhabi,Debit Card,0,Indian
USR001047,10,108.73,1087.34,0,0.0,3,1,47.08,0.334,0,Dubai,In-App Wallet,1,Indian
USR001048,24,108.7,2608.77,1,4.17,8,1,43.5,0.389,0,Dubai,In-App Wallet,0,Indian
USR001049,31,109.66,3399.34,2,6.45,11,1,39.25,0.383,1,Dubai,In-App Wallet,0,Indian
USR001052,30,139.48,4184.26,2,6.67,9,1,46.49,0.396,0,Dubai,Credit Card,0,Indian
USR001053,23,107.55,2473.75,1,4.35,9,1,39.5,0.363,1,Abu Dhabi,Apple Pay,0,Indian
USR001060,34,140.24,4768.12,3,8.82,9,6,48.09,0.37,1,Abu Dhabi,Credit Card,0,Indian
USR001061,21,134.59,2826.41,3,14.29,8,1,42.33,0.364,1,Dubai,Credit Card,0,Indian
USR001063,18,80.2,1443.67,5,27.78,10,1,39.69,0.382,1,Sharjah,Credit Card,0,Indian
USR001066,27,107.58,2904.54,2,7.41,8,1,47.32,0.391,1,Abu Dhabi,Credit Card,0,Indian
USR001067,21,109.52,2299.93,2,9.52,3,0,43.6,0.365,0,Dubai,Credit Card,0,Arabic
USR001068,17,199.63,3393.78,1,5.88,6,2,49.83,0.39,1,Dubai,Credit Card,1,Indian
USR001070,22,136.12,2994.58,4,18.18,9,1,41.14,0.363,0,Abu Dhabi,In-App Wallet,0,Pakistani
USR001080,21,157.87,3315.35,2,9.52,5,3,41.23,0.37,0,Dubai,Debit Card,0,American
USR001082,40,121.97,4878.8,4,10.0,11,3,42.47,0.374,1,Dubai,Apple Pay,0,Indian
USR001083,31,130.63,4049.64,4,12.9,11,6,46.26,0.442,1,Ajman,Credit Card,0,Indian
USR001085,10,90.61,906.07,1,10.0,1,1,40.01,0.411,1,Dubai,Apple Pay,1,Filipino
USR001087,25,164.92,4123.09,1,4.0,6,1,47.12,0.374,1,Dubai,Debit Card,0,Indian
USR001091,23,153.62,3533.25,3,13.04,10,2,41.57,0.353,0,Dubai,Credit Card,0,Indian
USR001094,11,97.29,1070.16,0,0.0,1,0,45.84,0.397,0,Abu Dhabi,Credit Card,1,Filipino
USR001095,23,130.4,2999.23,3,13.04,8,0,39.33,0.352,1,Abu Dhabi,Debit Card,0,Indian
USR001096,20,116.04,2320.89,4,20.0,5,2,43.51,0.377,0,Dubai,Debit Card,1,Indian
USR001097,29,126.88,3679.51,4,13.79,12,1,44.25,0.377,1,Abu Dhabi,Apple Pay,0,Indian
USR001100,39,151.76,5918.8,1,2.56,9,3,47.84,0.377,0,Dubai,Credit Card,0,Arabic
USR001101,13,153.95,2001.38,1,7.69,4,2,47.92,0.377,1,Dubai,In-App Wallet,1,Indian
USR001105,20,146.96,2939.19,3,15.0,8,3,35.41,0.324,0,Sharjah,Apple Pay,0,Lebanese
USR001107,25,124.07,3101.83,2,8.0,8,2,45.34,0.384,0,Sharjah,Apple Pay,0,Indian
USR001109,42,111.78,4694.59,4,9.52,11,2,42.19,0.375,1,Dubai,Apple Pay,0,Indian
USR001110,24,151.43,3634.37,3,12.5,3,0,50.8,0.394,0,Dubai,Apple Pay,0,Indian
USR001115,15,97.49,1462.38,2,13.33,5,3,47.31,0.367,1,Dubai,In-App Wallet,1,American
USR001118,28,145.17,4064.76,4,14.29,8,0,42.22,0.382,0,Abu Dhabi,Credit Card,0,Indian
USR001124,12,95.16,1141.9,4,33.33,5,0,28.02,0.392,1,Dubai,Apple Pay,1,Pakistani
USR001132,31,99.24,3076.55,2,6.45,7,4,40.86,0.385,0,Abu Dhabi,Credit Card,0,Indian
USR001134,19,152.73,2901.95,2,10.53,5,2,42.46,0.392,1,Dubai,Apple Pay,0,Indian
USR001142,30,132.98,3989.42,2,6.67,10,2,46.52,0.337,1,Dubai,Credit Card,0,Indian
USR001143,23,132.59,3049.55,3,13.04,2,1,37.01,0.34,1,Ajman,Credit Card,0,Indian
USR001146,35,126.01,4410.39,4,11.43,13,1,40.39,0.354,1,Dubai,Apple Pay,0,Filipino
USR001150,31,138.1,4281.2,6,19.35,15,2,40.88,0.371,1,Dubai,Credit Card,0,Indian
USR001155,21,110.73,2325.23,1,4.76,6,2,41.26,0.375,1,Dubai,Debit Card,0,American
USR001160,15,115.84,1737.55,0,0.0,6,1,41.18,0.39,0,Dubai,Credit Card,1,Pakistani
USR001162,41,115.64,4741.43,4,9.76,14,0,42.71,0.379,1,Dubai,Apple Pay,0,Indian
USR001167,28,135.51,3794.26,3,10.71,11,3,42.41,0.38,1,Sharjah,Apple Pay,0,Chinese
USR001171,32,119.94,3838.02,4,12.5,8,4,44.42,0.404,0,Dubai,In-App Wallet,0,Indian
USR001175,32,110.73,3543.3,9,28.13,9,3,43.98,0.414,0,Dubai,Credit Card,0,Indian
USR001180,25,149.9,3747.61,2,8.0,8,2,42.67,0.376,0,Sharjah,Apple Pay,0,Italian
USR001181,24,136.02,3264.45,0,0.0,4,4,45.14,0.406,1,Ajman,Apple Pay,1,Indian
USR001186,25,126.33,3158.37,4,16.0,8,1,36.79,0.363,0,Dubai,Apple Pay,0,American
USR001191,26,114.63,2980.5,2,7.69,5,3,39.11,0.347,1,Dubai,Apple Pay,0,Indian
USR001192,23,106.29,2444.76,3,13.04,4,5,40.56,0.383,0,Abu Dhabi,In-App Wallet,0,Indian
USR001194,26,90.61,2355.83,4,15.38,5,2,40.68,0.38,1,Dubai,Apple Pay,0,Indian
USR001204,32,108.12,3459.74,0,0.0,10,3,42.55,0.357,1,Dubai,Apple Pay,0,Indian
USR001205,15,168.06,2520.96,1,6.67,5,1,41.35,0.374,0,Abu Dhabi,Credit Card,1,Pakistani
USR001206,31,142.76,4425.55,5,16.13,9,4,40.03,0.364,0,Dubai,Apple Pay,0,Indian
USR001208,27,189.56,5118.14,1,3.7,7,3,46.46,0.375,0,Dubai,Credit Card,0,Indian
USR001210,32,116.54,3729.16,3,9.38,9,1,41.94,0.351,0,Dubai,Debit Card,0,Indian
USR001213,13,138.19,1796.43,3,23.08,1,2,39.1,0.326,0,Abu Dhabi,Apple Pay,1,Pakistani
USR001214,25,97.26,2431.43,3,12.0,6,4,39.9,0.381,1,Dubai,Apple Pay,0,Arabic
USR001215,35,133.49,4672.07,5,14.29,7,2,42.37,0.377,0,Abu Dhabi,Apple Pay,0,Indian
USR001216,21,127.37,2674.7,3,14.29,6,0,47.02,0.426,1,Ajman,Credit Card,0,Indian
USR001218,33,120.76,3985.04,3,9.09,6,3,45.37,0.396,1,Abu Dhabi,In-App Wallet,0,Indian
USR001221,34,105.35,3581.86,3,8.82,6,1,40.92,0.359,1,Dubai,Apple Pay,0,Indian
USR001223,29,137.46,3986.28,3,10.34,8,1,49.99,0.37,0,Dubai,Apple Pay,0,Indian
USR001230,17,93.85,1595.5,1,5.88,3,4,42.57,0.366,0,Dubai,In-App Wallet,1,Pakistani
USR001231,35,112.23,3927.98,4,11.43,13,2,38.88,0.381,1,Ajman,Credit Card,0,Pakistani
USR001242,36,110.04,3961.38,4,11.11,9,6,47.45,0.408,0,Abu Dhabi,Apple Pay,0,Indian
USR001244,23,76.95,1769.83,1,4.35,6,2,41.25,0.354,0,Dubai,Apple Pay,0,Indian
USR001245,36,101.79,3664.27,2,5.56,14,4,43.06,0.388,1,Dubai,Credit Card,0,Indian
USR001256,29,135.77,3937.46,1,3.45,8,3,40.12,0.393,1,Dubai,Apple Pay,0,Indian
USR001261,20,126.31,2526.12,3,15.0,5,2,48.62,0.422,0,Dubai,Credit Card,0,Filipino
USR001263,19,127.74,2427.06,1,5.26,3,0,40.58,0.376,0,Dubai,Apple Pay,0,Filipino
USR001264,24,121.3,2911.27,4,16.67,9,2,48.12,0.359,0,Dubai,Apple Pay,1,Indian
USR001268,30,113.59,3407.82,4,13.33,11,3,46.11,0.366,0,Ajman,Debit Card,0,American
USR001269,19,104.66,1988.63,2,10.53,7,4,39.63,0.342,1,Sharjah,In-App Wallet,0,Indian
USR001276,35,121.12,4239.27,3,8.57,8,2,38.32,0.364,1,Sharjah,Credit Card,0,Indian
USR001285,22,100.68,2214.94,3,13.64,5,0,44.59,0.382,0,Sharjah,Credit Card,1,Indian
USR001288,27,123.45,3333.26,4,14.81,13,4,50.35,0.415,1,Dubai,Apple Pay,0,Indian
USR001289,34,124.12,4219.93,4,11.76,8,2,45.15,0.37,1,Dubai,Credit Card,0,Indian
USR001291,28,125.26,3507.14,0,0.0,10,2,45.31,0.398,0,Dubai,Credit Card,0,Indian
USR001299,32,128.47,4111.01,4,12.5,8,3,37.46,0.342,1,Dubai,Apple Pay,0,Filipino
USR001304,33,133.61,4409.04,3,9.09,7,1,39.7,0.383,1,Dubai,Apple Pay,0,Indian
USR001308,15,205.85,3087.73,1,6.67,5,1,42.24,0.344,1,Abu Dhabi,Credit Card,1,Pakistani
USR001310,26,125.17,3254.34,3,11.54,6,1,51.68,0.421,1,Dubai,Credit Card,0,Indian
USR001311,32,119.66,3829.12,3,9.38,12,5,46.98,0.367,0,Sharjah,In-App Wallet,0,Indian
USR001312,24,108.34,2600.13,2,8.33,8,1,43.15,0.386,0,Dubai,Apple Pay,0,Indian
USR001318,34,152.87,5197.45,1,2.94,16,4,40.44,0.407,0,Ajman,Debit Card,0,Indian
USR001326,17,118.84,2020.31,1,5.88,7,5,41.2,0.395,1,Dubai,Apple Pay,1,Indian
USR001327,35,101.73,3560.38,1,2.86,13,1,44.15,0.371,0,Abu Dhabi,Credit Card,0,Indian
USR001336,23,116.81,2686.58,2,8.7,11,3,50.07,0.414,1,Dubai,In-App Wallet,0,Indian
USR001349,30,96.63,2898.91,0,0.0,8,2,44.15,0.383,1,Ajman,Credit Card,0,Indian
USR001352,36,158.79,5716.53,1,2.78,7,4,41.47,0.369,1,Dubai,Credit Card,0,Indian
USR001355,15,118.63,1779.44,1,6.67,2,3,50.69,0.366,0,Dubai,Apple Pay,1,Indian
USR001356,27,118.42,3197.38,1,3.7,10,0,37.34,0.38,1,Dubai,In-App Wallet,0,Indian
USR001360,12,185.09,2221.1,1,8.33,4,4,46.65,0.431,1,Dubai,Credit Card,1,Arabic
USR001363,13,99.77,1297.06,0,0.0,4,3,44.69,0.41,1,Dubai,In-App Wallet,1,Indian
USR001378,14,96.02,1344.28,3,21.43,5,1,40.89,0.386,0,Dubai,Credit Card,1,Indian
USR001379,13,132.84,1726.95,2,15.38,2,2,54.06,0.39,1,Dubai,Apple Pay,1,Indian
USR001382,16,155.67,2490.7,1,6.25,5,1,43.62,0.384,0,Dubai,Credit Card,1,Indian
USR001386,32,95.81,3065.79,3,9.38,7,3,40.1,0.384,1,Sharjah,In-App Wallet,0,Indian
USR001394,19,161.88,3075.72,2,10.53,6,5,39.96,0.356,1,Dubai,Apple Pay,1,Pakistani
USR001395,25,91.23,2280.67,1,4.0,13,2,46.1,0.378,1,Abu Dhabi,Credit Card,0,Italian
USR001398,29,159.0,4611.03,0,0.0,7,2,41.13,0.356,1,Ajman,Apple Pay,0,Indian
USR001402,32,148.82,4762.18,5,15.63,10,2,48.18,0.38,1,Dubai,Apple Pay,0,Indian
USR001416,9,205.47,1849.26,1,11.11,2,1,44.28,0.366,1,Abu Dhabi,Credit Card,1,Indian
USR001418,33,135.01,4455.49,3,9.09,9,3,45.24,0.392,1,Sharjah,Credit Card,0,Indian
USR001421,29,111.62,3237.11,2,6.9,6,1,46.02,0.374,0,Dubai,Credit Card,0,Indian
USR001422,21,167.1,3509.05,3,14.29,8,2,42.01,0.361,1,Dubai,Credit Card,0,Indian
USR001423,41,139.19,5706.73,5,12.2,11,2,46.75,0.395,1,Dubai,Apple Pay,0,Indian
USR001424,33,115.61,3815.18,5,15.15,9,2,38.01,0.405,0,Abu Dhabi,Apple Pay,0,Indian
USR001425,36,140.12,5044.48,3,8.33,9,4,40.25,0.375,1,Dubai,Credit Card,0,Indian
USR001428,31,125.87,3902.01,2,6.45,5,3,37.2,0.366,1,Sharjah,In-App Wallet,0,Indian
USR001431,22,139.11,3060.47,1,4.55,4,3,48.8,0.379,1,Ajman,Credit Card,0,Italian
USR001434,25,124.09,3102.35,3,12.0,6,0,41.33,0.38,0,Abu Dhabi,Credit Card,0,Arabic
USR001436,24,168.52,4044.5,0,0.0,10,1,42.3,0.359,0,Dubai,In-App Wallet,0,Indian
USR001438,15,88.19,1322.92,0,0.0,4,1,42.63,0.415,0,Sharjah,Credit Card,1,Indian
USR001440,15,136.32,2044.85,0,0.0,5,1,46.53,0.428,1,Sharjah,Apple Pay,1,Indian
USR001445,25,80.95,2023.68,5,20.0,7,3,49.91,0.383,1,Dubai,Debit Card,0,Pakistani
USR001451,22,134.94,2968.65,1,4.55,5,2,41.54,0.352,1,Abu Dhabi,Apple Pay,0,Indian
USR001456,24,114.89,2757.46,2,8.33,7,0,39.73,0.367,1,Abu Dhabi,Apple Pay,0,Indian
USR001457,41,126.71,5195.18,8,19.51,13,6,38.51,0.387,0,Dubai,In-App Wallet,0,Indian
USR001461,31,120.19,3725.97,3,9.68,8,1,46.28,0.398,1,Abu Dhabi,Credit Card,0,Indian
USR001462,32,101.67,3253.35,3,9.38,9,4,39.66,0.389,1,Dubai,Credit Card,0,Indian
USR001465,16,85.1,1361.68,1,6.25,9,3,37.83,0.388,1,Dubai,Credit Card,0,Indian
USR001469,20,135.45,2708.94,1,5.0,4,2,41.35,0.381,0,Dubai,Apple Pay,0,Indian
USR001471,14,118.9,1664.62,2,14.29,2,3,50.01,0.372,0,Dubai,Debit Card,1,Indian
USR001485,25,179.9,4497.54,5,20.0,7,2,39.48,0.331,1,Dubai,Credit Card,0,Indian
USR001487,27,83.66,2258.82,4,14.81,5,3,36.64,0.364,0,Sharjah,Apple Pay,0,Indian
USR001489,25,120.21,3005.29,2,8.0,8,3,42.43,0.378,0,Dubai,Credit Card,0,Indian
USR001493,14,82.37,1153.18,1,7.14,7,0,38.1,0.366,0,Dubai,Credit Card,1,Indian
USR001496,22,118.07,2597.47,1,4.55,3,1,47.16,0.383,1,Dubai,Credit Card,1,Indian
USR001498,27,101.43,2738.73,2,7.41,8,1,49.12,0.38,1,Abu Dhabi,In-App Wallet,0,Chinese
USR001502,29,135.24,3921.93,4,13.79,9,5,40.43,0.35,0,Sharjah,Credit Card,0,Pakistani
USR001507,25,154.04,3851.05,4,16.0,11,2,39.86,0.375,0,Abu Dhabi,In-App Wallet,0,Indian
USR001512,35,116.28,4069.77,5,14.29,10,4,48.75,0.386,0,Dubai,In-App Wallet,0,Indian
USR001514,18,127.76,2299.73,4,22.22,4,1,41.89,0.408,1,Dubai,Apple Pay,1,Indian
USR001516,34,125.97,4282.89,3,8.82,7,3,42.03,0.384,1,Dubai,Credit Card,0,Filipino
USR001520,33,152.06,5017.97,5,15.15,13,3,39.58,0.361,1,Abu Dhabi,Credit Card,0,Indian
USR001524,32,114.86,3675.36,1,3.13,13,3,45.41,0.383,0,Abu Dhabi,Apple Pay,0,Indian
USR001527,23,144.79,3330.07,4,17.39,4,1,41.74,0.388,1,Dubai,Apple Pay,0,Indian
USR001531,30,105.68,3170.54,2,6.67,9,1,37.93,0.353,1,Abu Dhabi,Apple Pay,0,Indian
USR001534,22,82.23,1808.95,2,9.09,7,1,47.75,0.386,0,Dubai,Debit Card,0,Indian
USR001535,15,106.22,1593.34,2,13.33,3,0,38.8,0.411,0,Dubai,In-App Wallet,1,Arabic
USR001542,25,172.97,4324.14,3,12.0,5,0,41.23,0.336,1,Ajman,Debit Card,0,Indian
USR001545,27,133.11,3593.97,1,3.7,4,2,41.69,0.342,0,Abu Dhabi,Apple Pay,0,Indian
USR001546,29,105.04,3046.29,5,17.24,10,3,45.86,0.339,0,Dubai,Credit Card,0,Indian
USR001549,29,145.24,4211.85,2,6.9,8,3,44.31,0.387,1,Dubai,Credit Card,0,Indian
USR001551,21,138.75,2913.74,1,4.76,8,4,50.07,0.356,0,Dubai,Credit Card,1,Indian
USR001555,28,86.9,2433.19,3,10.71,5,1,36.91,0.377,0,Dubai,Apple Pay,0,Indian
USR001559,15,131.33,1969.95,2,13.33,5,4,44.95,0.391,1,Abu Dhabi,Apple Pay,1,Indian
USR001570,31,144.02,4464.77,3,9.68,12,2,49.65,0.376,0,Dubai,Credit Card,0,Arabic
USR001581,8,69.58,556.64,1,12.5,3,0,50.76,0.321,0,Dubai,Apple Pay,1,Sri Lankan
USR001582,36,113.67,4091.97,2,5.56,6,2,43.44,0.374,1,Abu Dhabi,Credit Card,0,Indian
USR001584,20,101.14,2022.83,4,20.0,5,4,52.6,0.407,0,Sharjah,Apple Pay,0,Indian
USR001586,27,118.05,3187.23,2,7.41,12,2,37.21,0.337,0,Abu Dhabi,In-App Wallet,0,Indian
USR001594,23,131.53,3025.2,1,4.35,8,3,37.17,0.296,1,Dubai,In-App Wallet,0,Indian
USR001599,35,148.37,5192.96,3,8.57,7,2,44.61,0.368,1,Dubai,Credit Card,0,American
USR001602,32,113.35,3627.14,5,15.63,6,5,42.75,0.403,1,Dubai,Credit Card,0,Indian
USR001612,27,130.6,3526.16,5,18.52,7,7,39.38,0.353,0,Dubai,Credit Card,0,Indian
USR001613,12,114.47,1373.63,1,8.33,3,2,39.96,0.373,0,Sharjah,Apple Pay,1,Indian
USR001615,21,90.45,1899.53,4,19.05,4,2,48.86,0.402,0,Ajman,In-App Wallet,0,Indian
USR001620,26,109.79,2854.55,4,15.38,4,4,41.55,0.365,1,Dubai,In-App Wallet,0,Filipino
USR001621,34,129.58,4405.75,6,17.65,13,1,43.06,0.334,1,Dubai,Apple Pay,0,American
USR001622,25,106.7,2667.47,2,8.0,5,3,40.23,0.361,0,Abu Dhabi,Debit Card,0,Indian
USR001623,39,159.83,6233.46,3,7.69,12,2,47.25,0.392,0,Dubai,Apple Pay,0,Indian
USR001625,33,141.2,4659.75,4,12.12,9,4,45.48,0.382,1,Sharjah,Apple Pay,0,Indian
USR001629,27,111.36,3006.8,7,25.93,6,4,42.79,0.382,1,Dubai,Apple Pay,0,Indian
USR001632,13,123.46,1604.93,3,23.08,3,4,35.3,0.378,0,Sharjah,Apple Pay,1,Pakistani
USR001633,14,71.21,996.98,0,0.0,5,3,35.16,0.377,0,Sharjah,Credit Card,1,Pakistani
USR001634,32,117.67,3765.46,1,3.13,14,2,42.66,0.375,0,Dubai,In-App Wallet,0,American
USR001637,27,98.1,2648.6,4,14.81,8,3,40.94,0.386,1,Dubai,Apple Pay,0,Indian
USR001641,34,102.51,3485.26,5,14.71,13,1,47.09,0.381,0,Dubai,Apple Pay,0,Indian
USR001642,26,129.24,3360.32,4,15.38,4,2,42.33,0.376,1,Dubai,Credit Card,0,Indian
USR001646,33,118.89,3923.3,3,9.09,3,2,44.53,0.395,1,Dubai,Credit Card,0,Indian
USR001649,33,168.98,5576.33,9,27.27,10,4,42.68,0.432,1,Abu Dhabi,Credit Card,0,Indian
USR001651,21,96.47,2025.82,2,9.52,2,2,42.0,0.332,1,Sharjah,Apple Pay,0,Indian
USR001659,33,133.63,4409.82,6,18.18,10,4,40.02,0.36,0,Dubai,Apple Pay,0,Indian
USR001660,28,108.68,3042.92,6,21.43,6,3,43.95,0.389,0,Abu Dhabi,Debit Card,0,Indian
USR001662,33,168.96,5575.73,3,9.09,9,4,43.28,0.391,0,Dubai,Credit Card,0,Indian
USR001665,20,109.87,2197.36,1,5.0,9,2,38.97,0.365,0,Dubai,Credit Card,0,Indian
USR001668,16,142.52,2280.39,1,6.25,6,3,47.7,0.38,1,Abu Dhabi,Credit Card,1,Pakistani
USR001671,36,97.63,3514.66,1,2.78,11,3,45.53,0.379,1,Dubai,Credit Card,0,Indian
USR001678,14,181.79,2545.03,1,7.14,6,2,46.24,0.397,1,Sharjah,Apple Pay,1,Indian
USR001679,17,91.71,1559.11,0,0.0,7,1,49.69,0.366,1,Sharjah,Credit Card,1,Indian
USR001683,41,106.15,4352.27,5,12.2,10,2,39.31,0.361,1,Ajman,Apple Pay,0,Indian
USR001687,35,103.32,3616.31,2,5.71,12,3,44.61,0.379,1,Dubai,Credit Card,0,Indian
USR001690,30,112.26,3367.74,3,10.0,9,0,41.15,0.375,1,Sharjah,Apple Pay,0,Indian
USR001691,41,161.05,6603.15,2,4.88,8,5,48.35,0.409,1,Dubai,In-App Wallet,0,Indian
USR001692,16,126.73,2027.71,0,0.0,5,1,41.91,0.436,1,Dubai,Credit Card,1,Indian
USR001697,28,101.01,2828.23,4,14.29,7,5,44.65,0.327,1,Sharjah,Credit Card,0,Indian
USR001705,10,111.8,1118.01,2,20.0,1,1,39.32,0.365,0,Dubai,In-App Wallet,1,Pakistani
USR001708,24,155.35,3728.38,0,0.0,8,0,42.16,0.338,0,Dubai,Apple Pay,0,Indian
USR001709,20,115.45,2309.06,5,25.0,3,0,42.0,0.347,0,Dubai,Apple Pay,0,Arabic
USR001710,28,120.5,3374.1,4,14.29,7,4,40.19,0.381,0,Dubai,Apple Pay,0,Italian
USR001712,19,143.92,2734.44,0,0.0,6,1,39.5,0.349,1,Dubai,Apple Pay,1,Indian
USR001724,24,102.93,2470.28,3,12.5,2,3,44.18,0.393,1,Dubai,Apple Pay,0,Indian
USR001725,28,120.72,3380.26,7,25.0,10,1,40.12,0.361,1,Abu Dhabi,Apple Pay,0,Indian
USR001738,27,101.06,2728.74,2,7.41,8,3,46.56,0.391,1,Sharjah,In-App Wallet,0,Indian
USR001741,33,123.1,4062.15,4,12.12,7,4,39.64,0.406,1,Dubai,Credit Card,0,Indian
USR001746,10,116.02,1160.18,2,20.0,3,2,40.26,0.406,0,Dubai,Credit Card,1,Pakistani
USR001750,31,117.77,3650.82,4,12.9,12,1,47.49,0.412,1,Abu Dhabi,Apple Pay,0,Indian
USR001751,30,106.41,3192.28,5,16.67,6,3,34.26,0.344,0,Sharjah,Debit Card,0,Indian
USR001753,30,125.45,3763.56,6,20.0,7,6,42.05,0.377,0,Dubai,Apple Pay,0,Indian
USR001755,38,131.37,4992.06,2,5.26,11,4,48.37,0.405,0,Ajman,Apple Pay,0,Indian
USR001756,19,129.68,2463.87,3,15.79,5,0,50.14,0.387,0,Ajman,Credit Card,0,Filipino
USR001761,25,91.93,2298.13,3,12.0,5,1,47.06,0.415,0,Dubai,In-App Wallet,0,Indian
USR001766,13,146.71,1907.18,1,7.69,4,5,46.25,0.354,0,Sharjah,Credit Card,1,American
USR001767,28,137.45,3848.73,3,10.71,10,7,46.32,0.417,0,Sharjah,Credit Card,0,Indian
USR001770,28,112.43,3148.1,4,14.29,6,0,42.76,0.396,1,Ajman,Credit Card,0,Arabic
USR001771,22,137.36,3022.0,2,9.09,6,1,44.87,0.358,1,Dubai,In-App Wallet,1,Italian
USR001772,23,125.86,2894.72,0,0.0,4,1,38.03,0.374,0,Dubai,In-App Wallet,0,Indian
USR001785,14,140.68,1969.48,2,14.29,5,2,41.7,0.376,1,Abu Dhabi,Apple Pay,1,Indian
USR001789,29,151.33,4388.69,3,10.34,13,2,45.67,0.385,1,Sharjah,Apple Pay,0,Indian
USR001791,17,156.85,2666.37,5,29.41,2,1,46.71,0.388,1,Dubai,Debit Card,1,Filipino
